Landkreis,ID_LK_SK,LK_SK,Bundesland,age_covid_0_34_%,age_covid_35_59_%,age_covid_60+_%,age_covid_unknown_%,gender_covid_f_%,gender_covid_m_%,gender_covid_unknown_%,Sterberate_%
LK Waldshut,8337,LK,Baden-Württemberg,18.181818181818183,36.038961038961034,45.77922077922078,0.0,58.075601374570454,41.92439862542955,0.0,11.363636363636363
LK Warendorf,5570,LK,Nordrhein-Westfalen,24.279835390946502,44.03292181069959,31.68724279835391,0.0,45.97014925373134,54.02985074626866,0.0,3.7037037037037033
LK Wartburgkreis,16063,LK,Thüringen,23.4375,54.6875,21.875,0.0,51.66666666666667,48.333333333333336,0.0,3.125
LK Weilheim-Schongau,9190,LK,Bayern,31.28654970760234,46.198830409356724,22.514619883040936,0.0,44.13793103448276,55.51724137931034,0.3448275862068966,0.8771929824561403
LK Weimarer Land,16071,LK,Thüringen,12.32876712328767,45.20547945205479,42.465753424657535,0.0,54.54545454545454,45.45454545454545,0.0,5.47945205479452
LK Weißenburg-Gunzenhausen,9577,LK,Bayern,24.605678233438486,35.646687697160885,39.74763406940063,0.0,46.017699115044245,53.98230088495575,0.0,5.993690851735016
LK Werra-Meißner-Kreis,6636,LK,Hessen,17.96116504854369,30.097087378640776,51.94174757281553,0.0,58.235294117647065,41.76470588235294,0.0,7.766990291262135
LK Wesel,5170,LK,Nordrhein-Westfalen,21.57190635451505,45.65217391304348,32.77591973244147,0.0,51.553930530164536,48.446069469835464,0.0,4.3478260869565215
LK Wesermarsch,3461,LK,Niedersachsen,24.074074074074073,55.55555555555556,20.37037037037037,0.0,52.0,48.0,0.0,1.8518518518518516
LK Westerwaldkreis,7143,LK,Rheinland-Pfalz,17.415730337078653,44.38202247191011,38.20224719101123,0.0,54.0453074433657,45.63106796116505,0.3236245954692557,5.8988764044943816
LK Wetteraukreis,6440,LK,Hessen,19.934640522875817,50.98039215686274,29.08496732026144,0.0,50.522648083623686,49.47735191637631,0.0,3.9215686274509802
LK Wittenberg,15091,LK,Sachsen-Anhalt,23.376623376623375,37.66233766233766,38.961038961038966,0.0,57.446808510638306,42.5531914893617,0.0,1.948051948051948
LK Wittmund,3462,LK,Niedersachsen,41.17647058823529,35.294117647058826,23.52941176470588,0.0,56.25,43.75,0.0,0.0
LK Wolfenbüttel,3158,LK,Niedersachsen,18.37837837837838,36.21621621621622,45.40540540540541,0.0,58.22784810126582,40.50632911392405,1.2658227848101267,7.027027027027027
LK Wunsiedel i.Fichtelgebirge,9479,LK,Bayern,20.18633540372671,42.391304347826086,37.422360248447205,0.0,55.17857142857143,44.82142857142858,0.0,6.055900621118012
LK Würzburg,9679,LK,Bayern,28.606356968215156,45.72127139364303,25.67237163814181,0.0,52.77777777777778,47.22222222222222,0.0,2.2004889975550124
LK Zollernalbkreis,8417,LK,Baden-Württemberg,21.96776929601357,37.913486005089055,40.118744698897366,0.0,54.79591836734694,45.20408163265306,0.0,6.106870229007633
LK Zwickau,14524,LK,Sachsen,20.422535211267608,40.25821596244131,39.31924882629108,0.0,57.073954983922825,42.92604501607717,0.0,5.516431924882629
LK Hannover,3241,LK,Niedersachsen,30.34605146406389,41.92546583850932,27.7284826974268,0.0,50.9159823120657,45.988629185091604,3.0953885028427037,4.436557231588288
SK Amberg,9361,SK,Bayern,31.645569620253166,41.77215189873418,26.582278481012654,0.0,56.41025641025641,43.58974358974359,0.0,5.063291139240507
SK Ansbach,9561,SK,Bayern,22.62773722627737,43.79562043795621,33.57664233576642,0.0,58.59375,40.625,0.78125,5.109489051094891
SK Aschaffenburg,9661,SK,Bayern,35.08771929824561,46.49122807017544,18.421052631578945,0.0,57.84313725490197,42.15686274509804,0.0,0.8771929824561403
SK Augsburg,9761,SK,Bayern,37.82383419689119,38.860103626943,23.316062176165804,0.0,52.54237288135594,47.45762711864407,0.0,3.6269430051813467
SK Baden-Baden,8211,SK,Baden-Württemberg,19.021739130434785,35.869565217391305,45.108695652173914,0.0,51.11111111111111,48.888888888888886,0.0,10.326086956521738
SK Bamberg,9461,SK,Bayern,28.421052631578945,35.26315789473684,36.31578947368421,0.0,55.172413793103445,44.252873563218394,0.5747126436781609,8.947368421052632
SK Bayreuth,9462,SK,Bayern,30.582524271844658,33.00970873786408,36.407766990291265,0.0,53.36787564766839,46.63212435233161,0.0,5.825242718446602
SK Berlin Charlottenburg-Wilmersdorf,11004,SK,Berlin,32.87858117326057,38.88130968622101,28.240109140518417,0.0,49.38837920489297,50.61162079510704,0.0,3.0013642564802185
SK Berlin Friedrichshain-Kreuzberg,11002,SK,Berlin,44.3579766536965,43.57976653696498,12.062256809338521,0.0,46.320346320346324,53.67965367965368,0.0,1.1673151750972763
SK Berlin Lichtenberg,11011,SK,Berlin,33.687943262411345,36.17021276595745,29.78723404255319,0.3546099290780142,51.14503816793893,48.473282442748086,0.38167938931297707,3.546099290780142
SK Berlin Marzahn-Hellersdorf,11010,SK,Berlin,36.64772727272727,38.63636363636363,24.71590909090909,0.0,50.294117647058826,49.705882352941174,0.0,0.8522727272727272
SK Berlin Mitte,11001,SK,Berlin,44.54926624737946,40.461215932914044,14.884696016771489,0.10482180293501049,47.05144291091594,52.82308657465495,0.12547051442910914,1.257861635220126
SK Berlin Neukölln,11008,SK,Berlin,38.65199449793673,39.47730398899587,21.8707015130674,0.0,51.80722891566265,47.89156626506024,0.30120481927710846,4.401650618982118
SK Berlin Pankow,11003,SK,Berlin,32.70348837209303,43.75,23.546511627906977,0.0,53.60655737704918,46.39344262295082,0.0,4.069767441860465
SK Berlin Reinickendorf,11012,SK,Berlin,32.59109311740891,37.65182186234818,29.75708502024291,0.0,51.35135135135135,48.64864864864865,0.0,4.4534412955465585
SK Berlin Spandau,11005,SK,Berlin,32.5503355704698,39.59731543624161,27.85234899328859,0.0,51.28205128205128,48.717948717948715,0.0,2.684563758389262
SK Berlin Steglitz-Zehlendorf,11006,SK,Berlin,27.560521415270017,44.134078212290504,28.11918063314711,0.186219739292365,52.91750503018109,47.08249496981891,0.0,2.4208566108007448
SK Berlin Tempelhof-Schöneberg,11007,SK,Berlin,31.56297420333839,42.640364188163886,25.796661608497722,0.0,47.019867549668874,52.980132450331126,0.0,3.6418816388467374
SK Berlin Treptow-Köpenick,11009,SK,Berlin,33.13953488372093,42.73255813953488,24.12790697674419,0.0,49.22118380062305,50.77881619937694,0.0,2.9069767441860463
SK Bielefeld,5711,SK,Nordrhein-Westfalen,37.19806763285024,44.927536231884055,17.874396135265698,0.0,45.09803921568628,54.11764705882353,0.7843137254901961,0.966183574879227
SK Bochum,5911,SK,Nordrhein-Westfalen,34.738955823293175,41.76706827309237,23.49397590361446,0.0,48.764044943820224,51.23595505617977,0.0,3.614457831325301
SK Bonn,5314,SK,Nordrhein-Westfalen,41.117478510028654,40.114613180515754,18.76790830945559,0.0,47.05882352941176,52.77310924369748,0.16806722689075632,1.002865329512894
SK Bottrop,5512,SK,Nordrhein-Westfalen,29.411764705882355,43.31550802139038,27.27272727272727,0.0,48.8235294117647,51.17647058823529,0.0,3.2085561497326207
SK Brandenburg a.d.Havel,12051,SK,Brandenburg,40.0,41.66666666666667,18.333333333333332,0.0,56.14035087719298,43.859649122807014,0.0,0.0
SK Braunschweig,3101,SK,Niedersachsen,26.153846153846157,40.0,33.84615384615385,0.0,55.067567567567565,44.932432432432435,0.0,4.615384615384616
SK Bremen,4011,SK,Bremen,45.198675496688736,34.93377483443709,19.70198675496689,0.16556291390728478,47.82122905027933,52.06703910614525,0.11173184357541899,2.980132450331126
SK Bremerhaven,4012,SK,Bremen,26.506024096385545,39.75903614457831,33.734939759036145,0.0,52.56410256410257,47.43589743589743,0.0,3.614457831325301
SK Chemnitz,14511,SK,Sachsen,24.875621890547265,47.2636815920398,27.860696517412936,0.0,55.497382198952884,44.50261780104712,0.0,2.9850746268656714
SK Coburg,9463,SK,Bayern,35.8974358974359,39.743589743589745,24.358974358974358,0.0,50.649350649350644,49.35064935064935,0.0,1.282051282051282
SK Cottbus,12052,SK,Brandenburg,28.205128205128204,38.46153846153847,33.33333333333333,0.0,36.84210526315789,63.1578947368421,0.0,0.0
SK Darmstadt,6411,SK,Hessen,33.78378378378378,30.630630630630627,35.585585585585584,0.0,50.0,50.0,0.0,8.108108108108109
SK Delmenhorst,3401,SK,Niedersachsen,23.076923076923077,46.15384615384615,30.76923076923077,0.0,39.58333333333333,58.333333333333336,2.083333333333333,3.8461538461538463
SK Dessau-Roßlau,15001,SK,Sachsen-Anhalt,21.53846153846154,46.15384615384615,32.30769230769231,0.0,54.09836065573771,45.90163934426229,0.0,3.076923076923077
SK Dortmund,5913,SK,Nordrhein-Westfalen,30.261348005502064,46.07977991746905,23.658872077028885,0.0,45.07936507936508,54.920634920634924,0.0,0.8253094910591471
SK Dresden,14612,SK,Sachsen,37.68352365415987,41.76182707993475,20.554649265905383,0.0,47.45762711864407,52.54237288135594,0.0,1.468189233278956
SK Duisburg,5112,SK,Nordrhein-Westfalen,31.616982836495033,39.295392953929536,28.997289972899733,0.09033423667570009,51.81623931623932,48.07692307692308,0.10683760683760685,4.426377597109305
SK Düsseldorf,5111,SK,Nordrhein-Westfalen,35.87613293051359,44.18429003021148,19.939577039274926,0.0,47.25490196078431,52.74509803921569,0.0,2.2658610271903323
SK Eisenach,16056,SK,Thüringen,17.857142857142858,28.57142857142857,53.57142857142857,0.0,64.28571428571429,35.714285714285715,0.0,7.142857142857142
SK Emden,3402,SK,Niedersachsen,10.526315789473683,47.368421052631575,42.10526315789473,0.0,63.1578947368421,36.84210526315789,0.0,0.0
SK Erfurt,16051,SK,Thüringen,36.029411764705884,40.44117647058824,23.52941176470588,0.0,49.6124031007752,50.3875968992248,0.0,1.4705882352941175
SK Erlangen,9562,SK,Bayern,39.688715953307394,38.13229571984436,22.17898832684825,0.0,50.2092050209205,49.7907949790795,0.0,3.8910505836575875
SK Essen,5113,SK,Nordrhein-Westfalen,24.477244772447722,41.20541205412054,34.31734317343174,0.0,50.16666666666667,49.833333333333336,0.0,4.428044280442804
SK Flensburg,1001,SK,Schleswig-Holstein,38.23529411764706,32.35294117647059,29.411764705882355,0.0,47.05882352941176,52.94117647058824,0.0,5.88235294117647
SK Frankenthal,7311,SK,Rheinland-Pfalz,48.837209302325576,27.906976744186046,20.930232558139537,2.3255813953488373,46.51162790697674,53.48837209302325,0.0,4.651162790697675
SK Frankfurt (Oder),12053,SK,Brandenburg,37.93103448275862,44.827586206896555,17.24137931034483,0.0,46.42857142857143,53.57142857142857,0.0,0.0
SK Frankfurt am Main,6412,SK,Hessen,32.39344262295082,43.606557377049185,24.0,0.0,49.17898193760263,50.73891625615764,0.08210180623973727,3.8688524590163933
SK Freiburg i.Breisgau,8311,SK,Baden-Württemberg,32.35602094240838,37.4869109947644,30.157068062827225,0.0,55.528255528255535,44.34889434889435,0.12285012285012285,7.958115183246073
SK Fürth,9563,SK,Bayern,21.409921671018274,36.81462140992167,41.514360313315926,0.26109660574412535,52.41635687732342,47.21189591078067,0.37174721189591076,8.87728459530026
SK Gelsenkirchen,5513,SK,Nordrhein-Westfalen,36.17571059431525,39.01808785529715,24.8062015503876,0.0,48.87640449438202,51.12359550561798,0.0,3.359173126614987
SK Gera,16052,SK,Thüringen,22.22222222222222,36.231884057971016,41.54589371980676,0.0,56.02094240837696,43.97905759162304,0.0,4.830917874396135
SK Hagen,5914,SK,Nordrhein-Westfalen,28.923076923076923,37.84615384615385,33.23076923076923,0.0,53.558052434456926,46.441947565543074,0.0,3.6923076923076925
SK Halle,15002,SK,Sachsen-Anhalt,23.931623931623932,38.17663817663818,37.89173789173789,0.0,58.657243816254415,41.342756183745585,0.0,3.133903133903134
SK Hamburg,2000,SK,Hamburg,32.825484764542935,40.36406806489909,26.63237039968342,0.1780767708745548,49.24326319675157,49.87080103359173,0.8859357696566998,4.748713889988128
SK Hamm,5915,SK,Nordrhein-Westfalen,23.30508474576271,37.07627118644068,39.61864406779661,0.0,51.80722891566265,48.19277108433735,0.0,7.627118644067797
SK Heidelberg,8221,SK,Baden-Württemberg,42.12328767123288,39.38356164383562,18.493150684931507,0.0,50.373134328358205,49.62686567164179,0.0,2.3972602739726026
SK Heilbronn,8121,SK,Baden-Württemberg,24.764150943396228,47.87735849056604,27.358490566037734,0.0,54.97076023391813,45.02923976608187,0.0,3.7735849056603774
SK Herne,5916,SK,Nordrhein-Westfalen,33.33333333333333,47.8494623655914,18.817204301075268,0.0,46.835443037974684,53.16455696202531,0.0,0.5376344086021506
SK Hof,9464,SK,Bayern,31.53153153153153,47.74774774774775,20.72072072072072,0.0,50.0,50.0,0.0,3.6036036036036037
SK Ingolstadt,9161,SK,Bayern,32.27990970654628,33.40857787810384,34.08577878103837,0.2257336343115124,57.48031496062992,42.51968503937008,0.0,7.900677200902935
SK Jena,16053,SK,Thüringen,50.943396226415096,35.22012578616352,13.836477987421384,0.0,45.94594594594595,54.054054054054056,0.0,1.8867924528301887
SK Kaiserslautern,7312,SK,Rheinland-Pfalz,60.0,22.5,16.875,0.625,43.35664335664335,56.64335664335665,0.0,2.5
SK Karlsruhe,8212,SK,Baden-Württemberg,31.6622691292876,43.27176781002638,25.065963060686013,0.0,47.175141242937855,52.54237288135594,0.2824858757062147,2.9023746701846966
SK Kassel,6611,SK,Hessen,45.04792332268371,35.78274760383386,19.169329073482427,0.0,48.61111111111111,51.388888888888886,0.0,2.5559105431309903
SK Kaufbeuren,9762,SK,Bayern,36.11111111111111,33.33333333333333,30.555555555555557,0.0,52.83018867924528,47.16981132075472,0.0,3.7037037037037033
SK Kempten,9763,SK,Bayern,25.742574257425744,36.633663366336634,37.62376237623762,0.0,50.57471264367817,49.42528735632184,0.0,9.900990099009901
SK Kiel,1002,SK,Schleswig-Holstein,32.73381294964029,34.89208633093525,32.37410071942446,0.0,57.25190839694656,42.74809160305343,0.0,3.237410071942446
SK Koblenz,7111,SK,Rheinland-Pfalz,21.292775665399237,33.460076045627375,44.48669201520912,0.7604562737642585,56.018518518518526,43.51851851851852,0.4629629629629629,6.844106463878327
SK Krefeld,5114,SK,Nordrhein-Westfalen,31.70731707317073,44.71544715447154,23.577235772357724,0.0,49.72273567467653,50.27726432532348,0.0,3.577235772357724
SK Köln,5315,SK,Nordrhein-Westfalen,32.52864157119476,45.04909983633388,22.381342062193127,0.04091653027823241,50.488997555012226,49.44987775061125,0.061124694376528114,3.927986906710311
SK Landau i.d.Pfalz,7313,SK,Rheinland-Pfalz,21.428571428571427,57.14285714285714,21.428571428571427,0.0,42.592592592592595,57.407407407407405,0.0,3.571428571428571
SK Landshut,9261,SK,Bayern,37.09090909090909,38.54545454545455,24.363636363636363,0.0,42.62948207171315,57.37051792828686,0.0,3.6363636363636362
SK Leipzig,14713,SK,Sachsen,36.515912897822446,44.221105527638194,19.262981574539364,0.0,47.95539033457249,52.04460966542751,0.0,1.8425460636515913
SK Leverkusen,5316,SK,Nordrhein-Westfalen,26.180257510729614,48.497854077253216,24.463519313304722,0.8583690987124464,44.14414414414414,55.85585585585585,0.0,2.1459227467811157
SK Ludwigshafen,7314,SK,Rheinland-Pfalz,51.9607843137255,36.60130718954248,11.11111111111111,0.32679738562091504,44.26229508196721,55.32786885245902,0.4098360655737705,0.6535947712418301
SK Lübeck,1003,SK,Schleswig-Holstein,42.168674698795186,39.1566265060241,18.67469879518072,0.0,50.98039215686274,49.01960784313725,0.0,0.6024096385542169
SK Magdeburg,15003,SK,Sachsen-Anhalt,37.735849056603776,46.22641509433962,16.037735849056602,0.0,47.474747474747474,52.52525252525253,0.0,0.9433962264150944
SK Mainz,7315,SK,Rheinland-Pfalz,38.209982788296045,35.28399311531842,25.47332185886403,1.0327022375215147,51.689860834990064,48.111332007952285,0.19880715705765406,4.475043029259897
SK Mannheim,8222,SK,Baden-Württemberg,39.112050739957716,43.76321353065539,17.12473572938689,0.0,48.40909090909091,51.590909090909086,0.0,2.1141649048625792
SK Memmingen,9764,SK,Bayern,9.803921568627452,58.82352941176471,31.372549019607842,0.0,50.0,50.0,0.0,0.0
SK Mönchengladbach,5116,SK,Nordrhein-Westfalen,32.26890756302521,35.46218487394958,32.26890756302521,0.0,51.63636363636363,48.36363636363637,0.0,6.5546218487394965
SK Mülheim a.d.Ruhr,5117,SK,Nordrhein-Westfalen,26.53061224489796,37.755102040816325,35.714285714285715,0.0,42.5414364640884,57.4585635359116,0.0,4.591836734693878
SK München,9162,SK,Bayern,37.04944178628389,41.05263157894737,21.89792663476874,0.0,48.594249201277954,51.34185303514377,0.06389776357827476,2.9665071770334928
SK Münster,5515,SK,Nordrhein-Westfalen,38.42857142857143,41.57142857142857,19.857142857142858,0.14285714285714285,47.487001733102254,52.512998266897746,0.0,1.8571428571428572
SK Neumünster,1004,SK,Schleswig-Holstein,39.24050632911392,43.037974683544306,17.72151898734177,0.0,44.0,56.00000000000001,0.0,2.5316455696202533
SK Neustadt a.d.Weinstraße,7316,SK,Rheinland-Pfalz,29.126213592233007,50.48543689320388,20.388349514563107,0.0,51.48514851485149,48.51485148514851,0.0,1.9417475728155338
SK Nürnberg,9564,SK,Bayern,33.26904532304725,37.994214079074254,28.736740597878494,0.0,52.03160270880362,47.629796839729124,0.33860045146726864,3.7608486017357765
SK Oberhausen,5119,SK,Nordrhein-Westfalen,26.37795275590551,44.09448818897638,29.527559055118108,0.0,48.03493449781659,51.96506550218341,0.0,3.149606299212598
SK Offenbach,6413,SK,Hessen,30.519480519480517,42.2077922077922,27.27272727272727,0.0,50.33557046979866,49.664429530201346,0.0,5.844155844155844
SK Oldenburg,3403,SK,Niedersachsen,42.26190476190476,44.642857142857146,13.095238095238097,0.0,47.58620689655172,52.41379310344828,0.0,0.5952380952380952
SK Osnabrück,3404,SK,Niedersachsen,38.47780126849894,38.266384778012686,23.25581395348837,0.0,47.785547785547784,51.74825174825175,0.4662004662004662,2.748414376321353
SK Passau,9262,SK,Bayern,17.05426356589147,34.10852713178294,48.837209302325576,0.0,56.451612903225815,42.74193548387097,0.8064516129032258,13.953488372093023
SK Pforzheim,8231,SK,Baden-Württemberg,40.79320113314447,42.20963172804532,16.997167138810198,0.0,48.275862068965516,51.724137931034484,0.0,2.26628895184136
SK Pirmasens,7317,SK,Rheinland-Pfalz,19.35483870967742,45.16129032258064,35.483870967741936,0.0,66.66666666666666,33.33333333333333,0.0,0.0
SK Potsdam,12054,SK,Brandenburg,34.090909090909086,34.9025974025974,31.006493506493506,0.0,56.611570247933884,43.388429752066116,0.0,7.467532467532467
SK Regensburg,9362,SK,Bayern,44.0,37.63636363636363,17.81818181818182,0.5454545454545455,50.10660980810234,49.68017057569296,0.21321961620469082,1.6363636363636365
SK Remscheid,5120,SK,Nordrhein-Westfalen,25.213675213675213,39.743589743589745,34.61538461538461,0.4273504273504274,61.46788990825688,38.53211009174312,0.0,6.837606837606838
SK Rosenheim,9163,SK,Bayern,39.801980198019805,40.0,20.198019801980198,0.0,50.99502487562189,49.004975124378106,0.0,4.554455445544554
SK Rostock,13003,SK,Mecklenburg-Vorpommern,29.292929292929294,43.43434343434344,27.27272727272727,0.0,55.55555555555556,44.44444444444444,0.0,2.0202020202020203
SK Salzgitter,3102,SK,Niedersachsen,24.285714285714285,37.857142857142854,37.857142857142854,0.0,52.307692307692314,47.69230769230769,0.0,5.714285714285714
SK Schwabach,9565,SK,Bayern,24.675324675324674,54.54545454545454,20.77922077922078,0.0,50.0,48.57142857142857,1.4285714285714286,2.5974025974025974
SK Schweinfurt,9662,SK,Bayern,33.91812865497076,32.16374269005848,33.91812865497076,0.0,53.74149659863946,42.17687074829932,4.081632653061225,10.526315789473683
SK Schwerin,13004,SK,Mecklenburg-Vorpommern,49.45054945054945,43.956043956043956,6.593406593406594,0.0,32.53012048192771,66.26506024096386,1.2048192771084338,0.0
SK Solingen,5122,SK,Nordrhein-Westfalen,32.231404958677686,42.97520661157025,24.793388429752067,0.0,48.30508474576271,51.69491525423729,0.0,2.8925619834710745
SK Speyer,7318,SK,Rheinland-Pfalz,32.142857142857146,50.0,17.857142857142858,0.0,48.78048780487805,51.21951219512195,0.0,0.0
SK Straubing,9263,SK,Bayern,19.138755980861244,35.406698564593306,45.45454545454545,0.0,55.55555555555556,44.44444444444444,0.0,10.76555023923445
SK Stuttgart,8111,SK,Baden-Württemberg,35.02785515320334,40.459610027855156,24.37325905292479,0.1392757660167131,47.67657992565056,52.32342007434945,0.0,3.9693593314763227
SK Suhl,16054,SK,Thüringen,12.5,43.75,43.75,0.0,31.25,68.75,0.0,12.5
SK Trier,7211,SK,Rheinland-Pfalz,52.475247524752476,36.633663366336634,10.891089108910892,0.0,42.10526315789473,57.89473684210527,0.0,0.9900990099009901
SK Ulm,8421,SK,Baden-Württemberg,33.2129963898917,46.931407942238266,19.855595667870034,0.0,50.0,50.0,0.0,1.8050541516245486
SK Weiden i.d.OPf.,9363,SK,Bayern,23.974763406940063,37.53943217665615,38.48580441640379,0.0,54.22885572139303,45.77114427860697,0.0,6.309148264984227
SK Weimar,16055,SK,Thüringen,32.35294117647059,47.05882352941176,20.588235294117645,0.0,44.776119402985074,55.223880597014926,0.0,0.0
SK Wiesbaden,6414,SK,Hessen,30.12345679012346,46.666666666666664,23.209876543209877,0.0,45.0402144772118,54.95978552278821,0.0,2.9629629629629632
SK Wilhelmshaven,3405,SK,Niedersachsen,19.230769230769234,50.0,30.76923076923077,0.0,26.923076923076923,73.07692307692307,0.0,3.8461538461538463
SK Wolfsburg,3103,SK,Niedersachsen,17.80821917808219,26.71232876712329,55.47945205479452,0.0,55.80357142857143,44.19642857142857,0.0,17.80821917808219
SK Worms,7319,SK,Rheinland-Pfalz,35.12195121951219,43.90243902439025,20.48780487804878,0.4878048780487805,50.25380710659898,49.746192893401016,0.0,3.414634146341464
SK Wuppertal,5124,SK,Nordrhein-Westfalen,26.57111356119074,37.26571113561191,36.163175303197356,0.0,56.02739726027397,43.83561643835616,0.136986301369863,8.930540242557882
SK Würzburg,9663,SK,Bayern,29.24731182795699,27.311827956989248,43.225806451612904,0.21505376344086022,53.2319391634981,46.7680608365019,0.0,10.53763440860215
SK Zweibrücken,7320,SK,Rheinland-Pfalz,36.11111111111111,41.66666666666667,22.22222222222222,0.0,58.333333333333336,41.66666666666667,0.0,2.7777777777777777
LK Aachen,5334,LK,Nordrhein-Westfalen,27.857142857142858,39.285714285714285,32.857142857142854,0.0,51.83423913043478,47.96195652173913,0.20380434782608695,4.642857142857143
